Month,Day,Quarter,Department,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,wip_mean,wip_median,wip_knn,wip_rf
1,1,4,1,6,0.8,11.61,1072.0,5760,50,0.0,0,0,32.0,0.800386364,1072.0,1072.0,1072.0,1072.0
1,1,4,1,3,0.75,22.52,1584.0,10260,69,0.0,0,0,57.0,0.80035194,1584.0,1584.0,1584.0,1584.0
1,1,4,1,2,0.75,22.94,1764.0,10260,55,0.0,0,0,57.0,0.800034024,1764.0,1764.0,1764.0,1764.0
1,1,4,1,1,0.7,22.94,1745.0,10440,60,0.0,0,0,58.0,0.800023511,1745.0,1745.0,1745.0,1745.0
1,1,4,1,10,0.75,22.52,1250.0,10080,55,0.0,0,0,56.0,0.800020563,1250.0,1250.0,1250.0,1250.0
1,1,4,2,12,0.7,4.08,,1620,0,0.0,0,0,9.0,0.769292929,1190.0,1039.0,818.0,1063.0
1,1,4,1,5,0.75,20.4,1118.0,10320,56,0.0,0,0,58.0,0.750031447,1118.0,1118.0,1118.0,1118.0
1,1,4,1,9,0.7,29.12,1143.0,10440,40,0.0,0,0,58.0,0.70061442,1143.0,1143.0,1143.0,1143.0
1,1,4,1,12,0.7,15.26,1337.0,6120,40,0.0,0,0,34.0,0.70043672,1337.0,1337.0,1337.0,1337.0
1,1,4,2,7,0.65,3.94,,1440,0,0.0,0,0,8.0,0.646306818,1190.0,1039.0,904.0,1013.0
1,1,4,1,8,0.6,15.09,1519.0,360,23,0.0,0,0,52.0,0.600143365,1519.0,1519.0,1519.0,1519.0
1,1,4,1,11,0.35,28.08,749.0,10260,23,0.0,0,0,57.0,0.350066986,749.0,749.0,749.0,749.0
1,2,4,1,2,0.75,22.52,1635.0,6840,119,0.0,0,0,57.0,1.000230409,1635.0,1635.0,1635.0,1635.0
1,2,4,1,3,0.75,22.52,1299.0,6840,119,0.0,0,0,57.0,1.000230409,1299.0,1299.0,1299.0,1299.0
1,2,4,2,10,0.8,3.94,,1440,0,0.0,0,0,12.0,0.979527778,1190.0,1039.0,907.0,884.0
1,2,4,2,4,0.8,4.3,,1440,0,0.0,0,0,12.0,0.940625,1190.0,1039.0,906.0,861.0
1,2,4,2,5,0.5,4.15,,1440,0,0.0,0,0,12.0,0.926388889,1190.0,1039.0,906.0,832.0
1,2,4,1,10,0.8,22.52,1134.0,6720,70,0.0,0,0,56.0,0.900129762,1134.0,1134.0,1134.0,1134.0
1,2,4,2,3,0.75,3.94,,1440,0,0.0,0,0,12.0,0.861875,1190.0,1039.0,906.0,717.0
1,2,4,1,4,0.8,22.52,1106.0,6780,60,0.0,0,0,56.5,0.850312684,1106.0,1106.0,1106.0,1106.0
1,2,4,2,8,0.65,3.94,,960,0,0.0,0,0,8.0,0.845458333,1190.0,1039.0,818.0,780.0
1,2,4,2,12,0.7,4.15,,1080,0,0.0,0,0,9.0,0.823555556,1190.0,1039.0,859.0,915.0
1,2,4,2,7,0.5,4.15,,960,0,0.0,0,0,8.0,0.803541667,1190.0,1039.0,818.0,776.0
1,2,4,1,1,0.75,22.94,1871.0,6960,55,0.0,0,0,58.0,0.800263218,1871.0,1871.0,1871.0,1871.0
1,2,4,2,2,0.75,3.94,,1200,0,0.0,0,0,10.0,0.788,1190.0,1039.0,762.0,706.0
1,2,4,2,1,0.75,3.94,,1200,0,0.0,0,0,10.0,0.77815,1190.0,1039.0,762.0,750.0
1,2,4,1,9,0.7,29.12,1294.0,6960,50,0.0,0,0,58.0,0.700386207,1294.0,1294.0,1294.0,1294.0
1,2,4,1,12,0.7,15.26,1462.0,4080,40,0.0,0,0,34.0,0.700164706,1462.0,1462.0,1462.0,1462.0
1,2,4,1,8,0.65,15.09,976.0,240,23,0.0,0,0,52.0,0.650307143,976.0,976.0,976.0,976.0
1,2,4,1,6,0.8,30.4,338.0,3840,34,0.0,0,0,32.0,0.622828125,338.0,338.0,338.0,338.0
1,2,4,2,6,0.8,2.9,,960,0,0.0,0,0,8.0,0.6225,1190.0,1039.0,818.0,722.0
1,2,4,1,5,0.5,20.79,1455.0,6960,30,0.0,0,0,58.0,0.500035345,1455.0,1455.0,1455.0,1455.0
1,2,4,1,11,0.5,48.18,1282.0,6480,23,0.0,0,0,54.0,0.37046657,1282.0,1282.0,1282.0,1282.0
1,3,4,1,2,0.8,22.52,1559.0,6840,90,0.0,0,0,57.0,1.000230409,1559.0,1559.0,1559.0,1559.0
1,3,4,1,3,0.8,22.52,1350.0,6840,113,0.0,0,0,57.0,1.000230409,1350.0,1350.0,1350.0,1350.0
1,3,4,2,6,0.35,2.9,,1800,0,0.0,0,0,15.0,0.977555556,1190.0,1039.0,709.0,855.0
1,3,4,2,1,0.75,3.94,,1200,0,0.0,0,0,10.0,0.9456,1190.0,1039.0,762.0,1064.0
1,3,4,2,2,0.8,3.94,,1800,0,0.0,0,0,15.0,0.902222222,1190.0,1039.0,707.0,1038.0
1,3,4,1,10,0.8,22.52,1175.0,6720,60,0.0,0,0,56.0,0.850532143,1175.0,1175.0,1175.0,1175.0
1,3,4,1,1,0.75,22.94,1868.0,6960,81,0.0,0,0,58.0,0.850362069,1868.0,1868.0,1868.0,1868.0
1,3,4,2,10,0.8,3.94,,1200,0,0.0,0,0,10.0,0.840533333,1190.0,1039.0,763.0,784.0
1,3,4,1,5,0.6,20.79,1045.0,6960,88,0.0,0,0,58.0,0.800534483,1045.0,1045.0,1045.0,1045.0
1,3,4,1,4,0.8,22.52,1342.0,6780,50,0.0,0,0,56.5,0.800489676,1342.0,1342.0,1342.0,1342.0
1,3,4,2,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.755555556,1190.0,1039.0,859.0,890.0
1,3,4,1,9,0.7,29.12,1340.0,6960,63,0.0,0,0,58.0,0.750593103,1340.0,1340.0,1340.0,1340.0
1,3,4,1,12,0.75,15.26,1429.0,3600,45,0.0,0,0,35.0,0.750283333,1429.0,1429.0,1429.0,1429.0
1,3,4,2,4,0.8,4.3,,1440,0,0.0,0,0,12.0,0.722638889,1190.0,1039.0,906.0,736.0
1,3,4,2,8,0.65,4.15,,960,0,0.0,0,0,8.0,0.553333333,1190.0,1039.0,818.0,852.0
1,3,4,1,11,0.5,20.1,1413.0,5880,46,0.0,0,0,54.0,0.500567308,1413.0,1413.0,1413.0,1413.0
1,3,4,1,8,0.7,38.09,336.0,6240,0,0.0,0,0,52.0,0.467693269,336.0,336.0,336.0,336.0
1,3,4,1,6,0.35,18.79,511.0,1800,23,0.0,0,0,32.0,0.437995338,511.0,511.0,511.0,511.0
1,3,4,2,7,0.6,3.94,,960,0,0.0,0,0,8.0,0.406354167,1190.0,1039.0,818.0,812.0
1,3,4,1,7,0.6,23.54,958.0,6600,0,0.0,0,0,55.0,0.285333333,958.0,958.0,958.0,958.0
1,3,4,2,11,0.5,2.9,,960,0,0.0,0,0,8.0,0.259375,1190.0,1039.0,819.0,850.0
1,4,5,1,2,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,1416.0,1416.0,1416.0,1416.0
1,4,5,2,4,0.8,4.3,,1200,0,0.0,0,0,10.0,0.989,1190.0,1039.0,762.0,930.0
1,4,5,1,3,0.8,22.52,1287.0,6840,100,0.0,0,0,57.0,0.950185965,1287.0,1287.0,1287.0,1287.0
1,4,5,1,4,0.8,22.52,1444.0,6900,88,0.0,0,0,57.5,0.9008,1444.0,1444.0,1444.0,1444.0
1,4,5,1,10,0.8,22.52,1088.0,6720,88,0.0,0,0,56.0,0.900129762,1088.0,1088.0,1088.0,1088.0
1,4,5,2,6,0.5,2.9,,1200,0,0.0,0,0,10.0,0.899,1190.0,1039.0,763.0,790.0
1,4,5,2,8,0.65,4.15,,960,0,0.0,0,0,8.0,0.877552083,1190.0,1039.0,818.0,811.0
1,4,5,2,11,0.6,2.9,,960,0,0.0,0,0,8.0,0.864583333,1190.0,1039.0,819.0,852.0
1,4,5,2,10,0.8,3.94,,1200,0,0.0,0,0,10.0,0.85695,1190.0,1039.0,763.0,815.0
1,4,5,2,1,0.75,3.94,,1200,0,0.0,0,0,10.0,0.853666667,1190.0,1039.0,762.0,779.0
1,4,5,1,1,0.75,22.94,1579.0,6960,81,0.0,0,0,58.0,0.850362069,1579.0,1579.0,1579.0,1579.0
1,4,5,1,9,0.7,29.12,1170.0,6960,53,0.0,0,0,58.0,0.850170115,1170.0,1170.0,1170.0,1170.0
1,4,5,1,5,0.65,20.79,1015.0,7080,81,0.0,0,0,59.0,0.800473729,1015.0,1015.0,1015.0,1015.0
1,4,5,2,2,0.8,3.94,,1200,0,0.0,0,0,10.0,0.773333333,1190.0,1039.0,762.0,732.0
1,4,5,1,12,0.75,15.26,1436.0,4200,45,0.0,0,0,35.0,0.750646667,1436.0,1436.0,1436.0,1436.0
1,4,5,2,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.634666667,1190.0,1039.0,859.0,945.0
1,4,5,1,11,0.6,20.1,1601.0,4320,46,0.0,0,0,51.0,0.60059761,1601.0,1601.0,1601.0,1601.0
1,4,5,1,6,0.5,18.79,717.0,3960,23,0.0,0,0,33.0,0.500117677,717.0,717.0,717.0,717.0
1,4,5,2,3,0.8,3.94,,960,0,0.0,0,0,8.0,0.4925,1190.0,1039.0,818.0,749.0
1,4,5,1,7,0.65,23.54,830.0,6600,0,0.0,0,0,55.0,0.48792,830.0,830.0,830.0,830.0
1,6,5,1,3,0.8,22.52,1136.0,6960,113,0.0,0,0,58.0,1.000457471,1136.0,1136.0,1136.0,1136.0
1,6,5,1,2,0.8,22.52,1397.0,6840,113,0.0,0,0,57.0,1.000230409,1397.0,1397.0,1397.0,1397.0
1,6,5,2,2,0.8,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1190.0,1039.0,762.0,1045.0
1,6,5,2,3,0.8,3.94,,960,0,0.0,0,0,8.0,0.971866667,1190.0,1039.0,818.0,921.0
1,6,5,2,4,0.8,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1190.0,1039.0,762.0,935.0
1,6,5,2,10,0.8,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1190.0,1039.0,763.0,962.0
1,6,5,2,1,0.75,3.94,,1800,0,0.0,0,0,15.0,0.971866667,1190.0,1039.0,708.0,1075.0
1,6,5,2,9,0.75,3.94,,240,0,0.0,0,0,2.0,0.971866667,1190.0,1039.0,940.0,928.0
1,6,5,2,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.971866667,1190.0,1039.0,859.0,988.0
1,6,5,2,5,0.7,3.94,,240,0,0.0,0,0,2.0,0.971866667,1190.0,1039.0,940.0,889.0
1,6,5,2,7,0.7,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1190.0,1039.0,763.0,919.0
1,6,5,2,8,0.65,3.94,,960,0,0.0,0,0,8.0,0.971866667,1190.0,1039.0,818.0,926.0
1,6,5,2,11,0.65,3.94,,600,0,0.0,0,0,5.0,0.971866667,1190.0,1039.0,865.0,940.0
1,6,5,2,6,0.6,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1190.0,1039.0,763.0,900.0
1,6,5,1,10,0.8,22.52,1116.0,6720,93,0.0,0,0,56.0,0.920236905,1116.0,1116.0,1116.0,1116.0
1,6,5,1,4,0.8,22.52,1432.0,6660,88,0.0,0,0,57.5,0.900537069,1432.0,1432.0,1432.0,1432.0
1,6,5,1,9,0.75,29.12,1082.0,6840,81,0.0,0,0,57.0,0.850610526,1082.0,1082.0,1082.0,1082.0
1,6,5,1,1,0.75,22.94,1502.0,6960,81,0.0,0,0,58.0,0.850362069,1502.0,1502.0,1502.0,1502.0
1,6,5,1,12,0.75,15.26,1209.0,4200,45,0.0,0,0,35.0,0.750646667,1209.0,1209.0,1209.0,1209.0
1,6,5,1,5,0.7,50.89,282.0,5880,56,0.0,0,0,59.0,0.656763743,282.0,282.0,282.0,282.0
1,6,5,1,11,0.65,20.1,1417.0,6480,49,0.0,0,0,54.0,0.650148148,1417.0,1417.0,1417.0,1417.0
1,6,5,1,6,0.6,18.79,799.0,3960,23,0.0,0,0,33.0,0.600710606,799.0,799.0,799.0,799.0
1,6,5,1,7,0.7,23.54,1109.0,6720,0,0.0,0,0,56.0,0.388830357,1109.0,1109.0,1109.0,1109.0
1,6,5,1,8,0.5,23.54,1144.0,6480,0,0.0,0,0,54.0,0.286984568,1144.0,1144.0,1144.0,1144.0
2,7,1,2,8,0.65,4.15,,960,0,0.0,0,0,8.0,1.0115625,1190.0,1039.0,818.0,2042.0
2,7,1,1,2,0.8,22.52,1396.0,6900,113,0.0,0,0,57.5,1.000671304,1396.0,1396.0,1396.0,1396.0
2,7,1,1,1,0.8,22.94,1582.0,3060,113,0.0,0,0,58.5,1.000402055,1582.0,1582.0,1582.0,1582.0
2,7,1,2,1,0.75,3.94,,2280,0,0.0,0,0,19.0,0.950438596,1190.0,1039.0,989.0,1021.0
2,7,1,1,3,0.8,22.52,1124.0,6840,100,0.0,0,0,57.0,0.950185965,1124.0,1124.0,1124.0,1124.0
2,7,1,2,2,0.8,3.94,,1200,0,0.0,0,0,10.0,0.912766667,1190.0,1039.0,763.0,964.0
2,7,1,2,7,0.7,3.94,,2160,0,0.0,0,0,18.0,0.892194444,1190.0,1039.0,888.0,705.0
2,7,1,2,10,0.8,3.94,,1200,0,0.0,0,0,10.0,0.8865,1190.0,1039.0,763.0,663.0
2,7,1,1,10,0.8,22.52,1282.0,6720,75,0.0,0,0,56.0,0.850532143,1282.0,1282.0,1282.0,1282.0
2,7,1,1,4,0.8,22.52,1472.0,7020,60,0.0,0,0,58.5,0.85011396,1472.0,1472.0,1472.0,1472.0
2,7,1,2,4,0.8,4.3,,1440,0,0.0,0,0,12.0,0.845069444,1190.0,1039.0,907.0,688.0
2,7,1,1,9,0.75,29.12,1282.0,6960,45,0.0,0,0,58.0,0.750593103,1282.0,1282.0,1282.0,1282.0
2,7,1,1,12,0.75,15.26,1276.0,1440,45,0.0,0,0,35.0,0.750450658,1276.0,1276.0,1276.0,1276.0
2,7,1,2,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.702666667,1190.0,1039.0,859.0,786.0
2,7,1,1,11,0.7,20.1,1192.0,6120,75,0.0,0,0,54.0,0.700508929,1192.0,1192.0,1192.0,1192.0
2,7,1,1,6,0.65,18.79,881.0,3960,26,0.0,0,0,33.0,0.651007071,881.0,881.0,881.0,881.0
2,7,1,1,8,0.6,24.26,1196.0,6600,0,0.0,0,0,55.0,0.466821212,1196.0,1196.0,1196.0,1196.0
2,7,1,1,7,0.7,24.26,1400.0,6720,0,0.0,0,0,56.0,0.411553571,1400.0,1400.0,1400.0,1400.0
2,7,1,2,6,0.6,2.9,,1200,0,0.0,0,0,10.0,0.314166667,1190.0,1039.0,763.0,583.0
2,1,1,1,1,0.8,22.94,16882.0,7020,113,0.0,0,0,58.5,1.000602279,16882.0,16882.0,16882.0,16882.0
2,1,1,2,9,0.75,3.94,,960,0,0.0,0,0,8.0,0.994270833,1190.0,1039.0,818.0,10020.0
2,1,1,1,2,0.8,22.52,21385.0,7020,88,0.0,0,0,58.5,0.900158405,21385.0,21385.0,21385.0,21385.0
2,1,1,1,3,0.8,22.52,21266.0,6840,70,0.0,0,0,57.0,0.90014152,21266.0,21266.0,21266.0,21266.0
2,1,1,1,10,0.8,22.52,21540.0,6720,88,0.0,0,0,56.0,0.900129762,21540.0,21540.0,21540.0,21540.0
2,1,1,2,10,0.8,3.94,,1200,0,0.0,0,0,10.0,0.85695,1190.0,1039.0,763.0,5414.0
2,1,1,2,4,0.8,4.3,,1440,0,0.0,0,0,12.0,0.809236111,1190.0,1039.0,906.0,7440.0
2,1,1,1,12,0.8,15.26,12261.0,3600,63,0.0,0,0,35.0,0.800401961,12261.0,12261.0,12261.0,12261.0
2,1,1,1,4,0.8,22.52,23122.0,5940,50,0.0,0,0,56.5,0.800393224,23122.0,23122.0,23122.0,23122.0
2,1,1,1,9,0.75,29.12,8992.0,6960,55,0.0,0,0,58.0,0.799963218,8992.0,8992.0,8992.0,8992.0
2,1,1,2,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.740444444,1190.0,1039.0,859.0,1994.0
2,1,1,1,11,0.7,20.55,9792.0,6480,60,0.0,0,0,54.0,0.700398148,9792.0,9792.0,9792.0,9792.0
2,1,1,1,6,0.7,18.79,2984.0,3960,30,0.0,0,0,33.0,0.700354545,2984.0,2984.0,2984.0,2984.0
2,1,1,2,8,0.65,4.15,,960,0,0.0,0,0,8.0,0.561979167,1190.0,1039.0,818.0,1744.0
2,1,1,2,1,0.75,3.94,,2280,0,0.0,0,0,19.0,0.504596491,1190.0,1039.0,988.0,3098.0
2,1,1,1,5,0.5,30.1,839.0,6960,0,0.0,0,0,58.0,0.500801724,839.0,839.0,839.0,839.0
2,1,1,1,7,0.7,24.26,2698.0,6720,0,0.0,0,0,56.0,0.295307738,2698.0,2698.0,2698.0,2698.0
2,1,1,2,6,0.6,2.9,,1200,0,0.0,0,0,10.0,0.280333333,1190.0,1039.0,763.0,2307.0
2,1,1,1,8,0.65,24.26,1435.0,6600,0,0.0,0,0,55.0,0.260978788,1435.0,1435.0,1435.0,1435.0
2,2,1,2,2,0.8,3.94,,2400,0,0.0,0,0,20.0,1.001416667,1190.0,1039.0,850.0,3377.0
2,2,1,1,1,0.8,22.52,1500.0,6900,113,0.0,0,0,57.5,1.000018551,1500.0,1500.0,1500.0,1500.0
2,2,1,1,10,0.8,22.52,1188.0,6720,90,0.0,0,0,56.0,0.999995238,1188.0,1188.0,1188.0,1188.0
2,2,1,2,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.99485,1190.0,1039.0,763.0,971.0
2,2,1,2,8,0.7,4.15,,960,0,0.0,0,0,8.0,0.976979167,1190.0,1039.0,818.0,759.0
2,2,1,1,3,0.8,22.52,1112.0,6840,100,0.0,0,0,57.0,0.950185965,1112.0,1112.0,1112.0,1112.0
2,2,1,1,2,0.8,22.52,1452.0,6960,100,0.0,0,0,58.0,0.949981609,1452.0,1452.0,1452.0,1452.0
2,2,1,2,9,0.75,3.94,,1320,0,0.0,0,0,11.0,0.919954545,1190.0,1039.0,767.0,751.0
2,2,1,1,4,0.8,22.52,340.0,5460,63,0.0,0,0,56.5,0.800434622,340.0,340.0,340.0,340.0
2,2,1,1,12,0.8,15.26,1029.0,2040,50,0.0,0,0,35.0,0.800259023,1029.0,1029.0,1029.0,1029.0
2,2,1,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.778222222,1190.0,1039.0,859.0,633.0
2,2,1,1,9,0.75,29.12,1070.0,6960,34,0.0,0,0,58.0,0.750593103,1070.0,1070.0,1070.0,1070.0
2,2,1,1,11,0.7,25.31,946.0,5760,60,0.0,0,0,54.0,0.700513566,946.0,946.0,946.0,946.0
2,2,1,1,6,0.7,18.79,913.0,4020,30,0.0,0,0,33.5,0.700184577,913.0,913.0,913.0,913.0
2,2,1,1,8,0.7,24.26,1363.0,6660,0,0.0,0,0,55.5,0.586465465,1363.0,1363.0,1363.0,1363.0
2,2,1,1,7,0.7,24.26,1639.0,6720,0,0.0,0,0,56.0,0.541517857,1639.0,1639.0,1639.0,1639.0
2,2,1,2,4,0.8,4.3,,1440,0,0.0,0,0,12.0,0.5375,1190.0,1039.0,906.0,565.0
2,2,1,2,6,0.7,2.9,,960,0,0.0,0,0,8.0,0.495416667,1190.0,1039.0,818.0,645.0
2,2,1,1,5,0.6,30.1,415.0,6960,0,0.0,0,0,58.0,0.415172414,415.0,415.0,415.0,415.0
2,3,1,1,2,0.8,22.52,1263.0,6900,100,0.0,0,0,57.5,1.05028058,1263.0,1263.0,1263.0,1263.0
2,3,1,1,3,0.8,22.52,968.0,6840,113,0.0,0,0,57.0,1.000230409,968.0,968.0,968.0,968.0
2,3,1,1,10,0.8,22.52,1108.0,6720,113,0.0,0,0,56.0,0.999995238,1108.0,1108.0,1108.0,1108.0
2,3,1,2,2,0.8,3.94,,2160,0,0.0,0,0,18.0,0.966759259,1190.0,1039.0,888.0,988.0
2,3,1,2,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.929183333,1190.0,1039.0,762.0,1016.0
2,3,1,2,8,0.7,4.15,,3000,0,0.0,0,0,25.0,0.915766667,1190.0,1039.0,936.0,787.0
2,3,1,1,1,0.8,22.52,1532.0,6900,88,0.0,0,0,57.5,0.900147246,1532.0,1532.0,1532.0,1532.0
2,3,1,1,12,0.8,15.26,1094.0,4080,38,0.0,0,0,34.0,0.800401961,1094.0,1094.0,1094.0,1094.0
2,3,1,1,9,0.8,22.52,1086.0,6960,50,0.0,0,0,58.0,0.799963218,1086.0,1086.0,1086.0,1086.0
2,3,1,2,7,0.7,3.94,,960,0,0.0,0,0,8.0,0.779791667,1190.0,1039.0,818.0,612.0
2,3,1,2,9,0.75,3.94,,960,0,0.0,0,0,8.0,0.755166667,1190.0,1039.0,818.0,591.0
2,3,1,1,6,0.7,18.79,941.0,3360,30,0.0,0,0,33.0,0.700710417,941.0,941.0,941.0,941.0
2,3,1,1,7,0.7,24.26,1471.0,6960,0,0.0,0,0,58.0,0.700612069,1471.0,1471.0,1471.0,1471.0
2,3,1,1,11,0.7,10.05,1042.0,6120,60,0.0,0,0,53.0,0.700278846,1042.0,1042.0,1042.0,1042.0
2,3,1,1,8,0.7,29.12,1248.0,6840,0,0.0,0,0,57.0,0.700135088,1248.0,1248.0,1248.0,1248.0
2,3,1,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.687555556,1190.0,1039.0,859.0,768.0
2,3,1,1,5,0.65,30.1,326.0,5820,0,90.0,10,0,58.5,0.650834808,326.0,326.0,326.0,326.0
2,3,1,2,6,0.7,2.9,,960,0,0.0,0,0,8.0,0.531666667,1190.0,1039.0,818.0,714.0
2,3,1,1,4,0.35,30.1,287.0,6060,23,150.0,15,0,55.5,0.350706422,287.0,287.0,287.0,287.0
2,4,1,1,2,0.8,22.52,1300.0,6780,113,0.0,0,0,56.5,1.000446018,1300.0,1300.0,1300.0,1300.0
2,4,1,1,1,0.8,22.52,1485.0,6900,113,0.0,0,0,57.5,1.000018551,1485.0,1485.0,1485.0,1485.0
2,4,1,1,10,0.8,22.52,1039.0,6720,113,0.0,0,0,56.0,0.999995238,1039.0,1039.0,1039.0,1039.0
2,4,1,2,2,0.8,3.94,,2640,0,0.0,0,0,22.0,0.999924242,1190.0,1039.0,1010.0,956.0
2,4,1,1,3,0.8,22.52,1063.0,6840,100,0.0,0,0,57.0,0.950185965,1063.0,1063.0,1063.0,1063.0
2,4,1,2,6,0.7,2.9,,960,0,0.0,0,0,8.0,0.9425,1190.0,1039.0,818.0,789.0
2,4,1,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.906666667,1190.0,1039.0,859.0,867.0
2,4,1,2,7,0.7,3.94,,1200,0,0.0,0,0,10.0,0.8471,1190.0,1039.0,763.0,697.0
2,4,1,2,1,0.8,3.94,,1440,0,0.0,0,0,12.0,0.845458333,1190.0,1039.0,905.0,673.0
2,4,1,1,12,0.8,15.26,1083.0,720,38,0.0,0,0,34.0,0.800612676,1083.0,1083.0,1083.0,1083.0
2,4,1,1,9,0.8,29.12,1069.0,6960,50,0.0,0,0,58.0,0.799963218,1069.0,1069.0,1069.0,1069.0
2,4,1,2,10,0.8,3.94,,960,0,0.0,0,0,8.0,0.771583333,1190.0,1039.0,818.0,578.0
2,4,1,1,11,0.75,10.05,668.0,2520,34,0.0,0,0,26.0,0.7504,668.0,668.0,668.0,668.0
2,4,1,1,6,0.7,18.79,766.0,2760,30,0.0,0,0,33.0,0.700079032,766.0,766.0,766.0,766.0
2,4,1,1,5,0.7,30.1,557.0,6960,0,0.0,0,0,58.0,0.562212644,557.0,557.0,557.0,557.0
2,4,1,1,7,0.07,24.26,1608.0,6960,0,0.0,0,0,58.0,0.522844828,1608.0,1608.0,1608.0,1608.0
2,4,1,1,4,0.5,30.1,417.0,6360,23,0.0,0,1,53.0,0.500720126,417.0,417.0,417.0,417.0
2,4,1,1,8,0.7,24.26,1167.0,6840,0,0.0,0,0,57.0,0.496549708,1167.0,1167.0,1167.0,1167.0
2,6,1,2,2,0.8,3.94,,3000,0,0.0,0,0,25.0,1.050666667,1190.0,1039.0,935.0,1678.0
2,6,1,1,2,0.8,22.52,1186.0,6900,113,0.0,0,0,58.0,1.000018551,1186.0,1186.0,1186.0,1186.0
2,6,1,1,3,0.8,22.52,1060.0,6840,100,0.0,0,0,57.0,0.950185965,1060.0,1060.0,1060.0,1060.0
2,6,1,1,1,0.8,22.52,1534.0,6780,88,0.0,0,0,57.0,0.900135693,1534.0,1534.0,1534.0,1534.0
2,6,1,1,10,0.8,22.52,1142.0,6720,88,0.0,0,0,56.0,0.900129762,1142.0,1142.0,1142.0,1142.0
2,6,1,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.899111111,1190.0,1039.0,859.0,756.0
2,6,1,2,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.870083333,1190.0,1039.0,763.0,690.0
2,6,1,2,6,0.75,2.9,,960,0,0.0,0,0,8.0,0.845833333,1190.0,1039.0,818.0,690.0
2,6,1,1,12,0.8,15.26,1021.0,4080,63,0.0,0,0,34.0,0.800401961,1021.0,1021.0,1021.0,1021.0
2,6,1,1,9,0.8,29.12,829.0,6960,50,0.0,0,0,58.0,0.799963218,829.0,829.0,829.0,829.0
2,6,1,2,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.771583333,1190.0,1039.0,818.0,588.0
2,6,1,1,6,0.75,18.79,813.0,1560,34,0.0,0,0,33.0,0.750520115,813.0,813.0,813.0,813.0
2,6,1,1,11,0.75,10.05,677.0,3240,45,0.0,0,0,27.0,0.750027778,677.0,677.0,677.0,677.0
2,6,1,2,7,0.7,3.94,,1200,0,0.0,0,0,10.0,0.715766667,1190.0,1039.0,763.0,713.0
2,6,1,1,7,0.7,24.26,658.0,6960,0,270.0,45,0,58.0,0.662270115,658.0,658.0,658.0,658.0
2,6,1,1,4,0.6,30.1,486.0,6780,30,0.0,0,1,57.0,0.600224189,486.0,486.0,486.0,486.0
2,6,1,1,5,0.7,30.1,687.0,7500,0,0.0,0,0,59.0,0.545657673,687.0,687.0,687.0,687.0
2,6,1,2,4,0.8,4.3,,960,0,0.0,0,0,8.0,0.447916667,1190.0,1039.0,818.0,604.0
2,6,1,1,8,0.7,24.26,652.0,6840,0,300.0,37,0,57.0,0.365318713,652.0,652.0,652.0,652.0
2,7,2,1,2,0.8,22.52,1233.0,6900,113,0.0,0,0,57.5,1.000018551,1233.0,1233.0,1233.0,1233.0
2,7,2,2,7,0.7,4.15,,1440,0,0.0,0,0,12.0,0.928680556,1190.0,1039.0,907.0,820.0
2,7,2,1,10,0.8,22.52,1388.0,6720,88,0.0,0,0,56.0,0.9008,1388.0,1388.0,1388.0,1388.0
2,7,2,1,1,0.8,22.52,1615.0,6780,88,0.0,0,0,56.5,0.900135693,1615.0,1615.0,1615.0,1615.0
2,7,2,1,3,0.8,22.52,1283.0,6720,88,0.0,0,0,56.0,0.900129762,1283.0,1283.0,1283.0,1283.0
2,7,2,2,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.893066667,1190.0,1039.0,763.0,723.0
2,7,2,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.891555556,1190.0,1039.0,859.0,740.0
2,7,2,2,2,0.8,3.94,,2160,0,0.0,0,0,18.0,0.875555556,1190.0,1039.0,888.0,666.0
2,7,2,2,8,0.7,4.15,,1800,0,0.0,0,0,15.0,0.840888889,1190.0,1039.0,708.0,691.0
2,7,2,1,12,0.8,15.26,1026.0,2880,63,0.0,0,0,34.0,0.800355208,1026.0,1026.0,1026.0,1026.0
